id,titulo,link,preco,preco_original,desconto,vendedor,seller_id,reputation_level,power_seller_status,rating_medio,total_reviews,rating_5_estrelas,rating_4_estrelas,rating_3_estrelas,rating_2_estrelas,rating_1_estrela,tem_reviews,reviews_com_texto,reviews_com_imagens,avaliacoes_positivas,avaliacoes_negativas,avaliacoes_neutras,marca,condicao,descricao_produto,caracteristicas_principais,main_characteristics,other_characteristics,frete_gratis,shipping_mode,tempo_entrega,imagem_url,fotos_produto,product_id,sku,brand,data_coleta,tem_dados_detalhados,qualidade_extracao_detalhada,score_qualidade_detalhes,comentarios_reviews,total_comentarios,comentarios_positivos,comentarios_negativos,comentarios_com_imagens,comentario_mais_curtido,comentario_mais_recente,vendas_loja,vendas_produto,devolucao_gratis,compra_garantida,tempo_garantia,timestamp_extracao_detalhada,metodo_extracao_detalhada,tamanho_resposta_bytes,status_resposta_http,total_reviews_individual,total_reviews_original,tipo_linha
MLBU3159434187,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-colorido-8ml-original/up/MLBU3159434187#polycard_client=search-nordic&search_layout=grid&position=27&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB5377564506&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:45.610715,spider_scrapy,209188,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-4139079419-cartucho-de-tinta-hp-667xl-colorido-3ym80ab-_JM#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4139079419&sid=search,N/A,R$ 264,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:48.972871,spider_scrapy,209207,200,,,produto
N/A,N/A,https://produto.mercadolivre.com.br/MLB-3638516533-cartucho-original-3ym80ab-667xl-tricolor-8ml-_JM#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3638516533&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:51.101488,spider_scrapy,209211,200,,,produto
MLBU3328805749,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-85ml/up/MLBU3328805749#polycard_client=search-nordic&search_layout=grid&position=30&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4141858759&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:53.583581,spider_scrapy,209824,200,0.0,0.0,produto_com_reviews
MLBU1408427051,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-colorido-3ym80al/up/MLBU1408427051#polycard_client=search-nordic&search_layout=grid&position=31&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1863048574&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:56.000898,spider_scrapy,209171,200,0.0,0.0,produto_com_reviews
MLBU1424797987,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-8ml-colorido-advantage-original/up/MLBU1424797987#polycard_client=search-nordic&search_layout=grid&position=32&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB2726574964&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:02:59.209375,spider_scrapy,209244,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-4578009138-cartucho-de-tinta-hp-667xl-tricolor-_JM#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4578009138&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:01.999207,spider_scrapy,211160,200,,,produto
MLBU3153253556,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-e-667xl-colorido-original-e-lacrado/up/MLBU3153253556#polycard_client=search-nordic&search_layout=grid&position=34&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4046923815&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:04.766803,spider_scrapy,211226,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-5538078316-kit-2-cartuchos-hp-667xl-preto-2700277423742375-_JM#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB5538078316&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:07.275446,spider_scrapy,209220,200,,,produto
MLBU768992154,N/A,https://www.mercadolivre.com.br/cartucho-hp-3ym80ab-667xl-tricolor/up/MLBU768992154#polycard_client=search-nordic&search_layout=grid&position=36&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3581764611&sid=search,N/A,R$ 276,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:10.234685,spider_scrapy,209840,200,0.0,0.0,produto_com_reviews
MLBU3276670866,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-preto-85ml/up/MLBU3276670866#polycard_client=search-nordic&search_layout=grid&position=37&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4115000977&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:12.463923,spider_scrapy,209026,200,0.0,0.0,produto_com_reviews
MLB2038778453,N/A,https://www.mercadolivre.com.br/kit-2-un-cartucho-original-667-xl-preto-e-colorido/p/MLB2038778453#polycard_client=search-nordic&search_layout=grid&position=38&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB5482036424&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:14.453188,spider_scrapy,209216,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-4161955527-cartucho-tinta-hp-667xl-colorido-original-2776-2774-6476-_JM#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4161955527&sid=search,N/A,R$ 179,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:17.432086,spider_scrapy,209119,200,,,produto
N/A,N/A,https://produto.mercadolivre.com.br/MLB-4487268838-cartucho-hp-667xl-preto-_JM#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4487268838&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:19.911336,spider_scrapy,209147,200,,,produto
MLBU597325049,N/A,https://www.mercadolivre.com.br/kit-2-cartuchos-hp-originais-667xl-preto-667xl-color/up/MLBU597325049#polycard_client=search-nordic&search_layout=grid&position=41&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1656048712&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:22.231263,spider_scrapy,208990,200,0.0,0.0,produto_com_reviews
MLBU3440959070,N/A,https://www.mercadolivre.com.br/cartucho-hp-667-667xl-deskjet-2776-preto/up/MLBU3440959070#polycard_client=search-nordic&search_layout=grid&position=42&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4217243103&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:25.288655,spider_scrapy,209191,200,0.0,0.0,produto_com_reviews
MLBU1445818946,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-667xl-preto--3ym81ab/up/MLBU1445818946#polycard_client=search-nordic&search_layout=grid&position=43&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3292711101&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:29.027010,spider_scrapy,209068,200,0.0,0.0,produto_com_reviews
MLBU1103965094,N/A,https://www.mercadolivre.com.br/cartucho-hp-3ym80ab-667xl-tricolor/up/MLBU1103965094#polycard_client=search-nordic&search_layout=grid&position=44&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB2117182411&sid=search,N/A,R$ 256,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:32.446165,spider_scrapy,211281,200,0.0,0.0,produto_com_reviews
MLBU1481558242,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-hp-hp-667-xl-colorido-cor-colorida-do-8-ml/up/MLBU1481558242#polycard_client=search-nordic&search_layout=grid&position=45&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB5065022578&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.144814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:35.458970,spider_scrapy,209124,200,0.0,0.0,produto_com_reviews
MLBU1962393329,N/A,https://www.mercadolivre.com.br/cartucho-667xl-color-original-hp-2375-2376-2775-2776-6476/up/MLBU1962393329#polycard_client=search-nordic&search_layout=grid&position=46&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1742564309&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:37.814690,spider_scrapy,209116,200,0.0,0.0,produto_com_reviews
MLBU736446412,N/A,https://www.mercadolivre.com.br/cartucho-hp-3ym81ab-n667xl-preto--hp/up/MLBU736446412#polycard_client=search-nordic&search_layout=grid&position=47&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1820548715&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:40.443131,spider_scrapy,209176,200,0.0,0.0,produto_com_reviews
MLBU733545347,N/A,https://www.mercadolivre.com.br/cartucho-hp-3ym80ab-n667xl-color--hp/up/MLBU733545347#polycard_client=search-nordic&search_layout=grid&position=48&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1820548985&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:42.722098,spider_scrapy,209176,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://produto.mercadolivre.com.br/MLB-4487305140-kit-2-cartuchos-hp-667xl-preto-2700277423742375-_JM#polycard_client=search-nordic&search_layout=grid&position=49&type=item&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB4487305140&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:46.100592,spider_scrapy,208986,200,,,produto
MLB37017630,N/A,https://www.mercadolivre.com.br/cartuchos-de-tinta-hp-advantage-667-xl-2376-667xl-2776-2774-1-preto-e-1-tricolor-85-ml/p/MLB37017630#polycard_client=search-nordic&search_layout=grid&position=50&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3703518771&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:48.570744,spider_scrapy,209190,200,0.0,142.0,produto_com_reviews
MLBU1408923188,N/A,https://www.mercadolivre.com.br/cartucho-hp-667-xl-3ym80ab--tricolor/up/MLBU1408923188#polycard_client=search-nordic&search_layout=grid&position=51&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3423887977&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:51.297490,spider_scrapy,209182,200,0.0,0.0,produto_com_reviews
MLBU792808975,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-original-3ym81ab-preto/up/MLBU792808975#polycard_client=search-nordic&search_layout=grid&position=52&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB3894150836&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:53.466399,spider_scrapy,208955,200,0.0,0.0,produto_com_reviews
MLBU1920649329,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-667-xl-colorido-original-e-lacrado-3ym80al/up/MLBU1920649329#polycard_client=search-nordic&search_layout=grid&position=53&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1921896625&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:56.276822,spider_scrapy,209254,200,0.0,0.0,produto_com_reviews
MLBU1967062746,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-3ym81al-preto-original-lacrado-garantia-hp/up/MLBU1967062746#polycard_client=search-nordic&search_layout=grid&position=54&type=product&tracking_id=8edf12fa-d725-4d13-9c27-5dad1ac2db2f&wid=MLB1745928568&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:03:59.074728,spider_scrapy,209124,200,0.0,0.0,produto_com_reviews
MLBU1962403443,N/A,https://www.mercadolivre.com.br/cartucho-hp-667xl-3ym79al-preto-original-lacrado-garantia-hp/up/MLBU1962403443#polycard_client=search-nordic&search_layout=stack&position=3&type=product&tracking_id=c08c5cbe-b5ce-4dd0-8fac-2a2e0350736e&wid=MLB1745935708&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:04:01.389904,spider_scrapy,209251,200,0.0,0.0,produto_com_reviews
MLBU1745273414,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-original-advantage-667xl-colorido--hp/up/MLBU1745273414#polycard_client=search-nordic&search_layout=stack&position=4&type=product&tracking_id=c08c5cbe-b5ce-4dd0-8fac-2a2e0350736e&wid=MLB3834540423&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:04:05.141665,spider_scrapy,209238,200,0.0,0.0,produto_com_reviews
MLBU1741113435,N/A,https://www.mercadolivre.com.br/cartucho-de-tinta-667xl-preto-original-85ml--3ym81al--hp/up/MLBU1741113435#polycard_client=search-nordic&search_layout=stack&position=5&type=product&tracking_id=c08c5cbe-b5ce-4dd0-8fac-2a2e0350736e&wid=MLB3834532125&sid=search,N/A,N/A,Sem desconto,N/A,,,,0.0,0,0,0,0,0,0,False,0,0,0,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:04:07.901063,spider_scrapy,209112,200,0.0,0.0,produto_com_reviews
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=FTRKW5JKlr5S9oMRazmGYQMr8Zc0aK1YMac9lra2dUL3%2B9SKNHBCG3IHz7pgvcD%2BOkZnz1bEr5CFmNPQsT7%2FfCxiRDNZ8G5G6C%2FbNzSSgIKniRiMRezCZk%2BOiglUJBdKEcOHbHS5rAvwsP60ve8JpIEa8RXUoyE7XFTPpvI88Jlfsp2HVvikjhqBgPzzhDVMutXH3YHvfIMHPHQaoYMAv4RzyfUS775pxM7O6sRaTp3%2BNuRgShyUljw3En5idQFnCVGL%2BhChFIIWY%2BQWNQBzyKJ7PpZlhTPz9Hct2QlHLPQ%2Fkwnxva3VbG6MzYiqzFMn7jwQhCjr8Iw9quOqqGPGj83B3K4MvPp%2B4wilb2n9SZp1XWy0nmhrZMPz7lZXxbw7NDzqq8hVD9n9nEIo4GPm2QnoMeziM%2B%2FkZwO9VEduw900hM2CJo2uuoZ4pLC3KE5Nt6q%2FFTC0R643DqxUPinYrCrdta3bVj%2FSDahloiVCt%2BvL2h%2FOSW3Z%2FcX9BZgJkC6GFwRFppMC4swOQPXOun4oFrnLbULoeE%2FyCDQhIU2sMvI2ii8OdjYhG3EX0n%2BkSadqSmVpqXU8%2FyyE9Ava9lLOR8Jt5cA4kPLuyKRcp%2BBClocj7kN%2FxZj53aV5UTNHv%2BHX7DzvI%2BoIuiDemgettS%2B9q9eGsubn85BDLaqUtUoiJemtkst0t4BBfDy%2FOFw5fGi6nMr%2FgOtJhdSjw6CJ1jXunJ%2FsHmqgDdqL0IMzGB2RzQ2pmo6Pg5Esm90hRHzAid6TdL%2Bk05TWqp0hLgiZLfAnPS%2B0f8C%2BHy1WIrBWTKrZ5%2BgYvXFOe0vWFYYOPqDGQaMPSnBft5UkDz2PuzmXQbDvwnOyCyKhPdYs1wfHMA%3D%3D#polycard_client=search-nordic&is_advertising=true&backend_model=search-backend&search_layout=stack&position=6&type=pad&tracking_id=c08c5cbe-b5ce-4dd0-8fac-2a2e0350736e&wid=MLB4148581055&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,1,0,0,0,0,1,True,0,0,0,1,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:04:11.288775,spider_scrapy,209241,200,,,produto
N/A,N/A,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Eak45KRwnLSKM3qfsEYsYfPnEy1LStQLcM5JuDDDm6jhS0x%2BY3SOK7bG7fNXf2Yh6UOl%2BTE0elLHBJIu68WTWKB1XWJCk2qHghfmWNAuA90EC%2B2ypgF%2B%2FcndABZ7a3zU5%2FprBNx%2BP1uQOSAuLplax4FVxp4kjihxe9CgkWoeZjwceWAy93h2Cb%2By1atEMwa4wODSE0Gg7UWoRwVnqJJFrvTbIRSeatWea%2BuOFdvLro%2Bq1egSVWQh4x%2B1VQ%2F0c04LJNLgjEo%2B3677hRaBggiHT4Mi2BDLoOm3hBPVI08IFz4LVX%2BxoiaMPFmqy2Jnd6rivcefBryLJaVeN1aHNEI56FrWb5zqefpA0G68f97kdGFjgdu7YFgy5ZzPtDGkm5bKreLc6ZxKV8%2BSjmddx3IR6HBwRGUizgzvIJ60BM2DMFwqq10nidT7ykMQ96jXzjZuamddY1EJ7wIJJeLzGjRwokhOALXVUgbo5yvpKf62CGDsC3PN%2F1ysmgoOX4FlylaneUygHKWKq2o9mXZ9%2BJBfjATmSESE9wT0QoFexThU6ruWXj9B7zksk3OrvA2tOJzADbROAeSBDnWcpTDsC%2FOr84T8PEFdKXELOCrUWjDAwO5%2F47PJn4U067eV7x4A19CfmLzuj615NxzKVciMwzp3sxNOW%2BdzCIIP9r0s6oGZ6mz9vbR2Ay5ELFaZZUZLAB%2FDCRzbje4oMx9umhI3xbweKFlKroUSm0GKNwQDuwn6f1TWybbb4IDPO1dpWuOkCQqrpNa7I7a0bnhUFGuJvDlP%2Fga%2FEJnikC5MXdj2uk5dLBIdVyZho3zEMQPQJ3sse9oLDsaB86bTR%2BVoWmsCh6sxkcYbQFkFLlyO903bHv8LFGJeU9BsT28azaX69VhJoXq6Y5Nrzktpcc40lwk1Gf6WlzgucIl85jfR6N2SfSbPsg37qhDfSS%2BdC3B5bhpwbpxHSwGYxBgZxr%2FuKH9pJug1LQ%3D%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MLBU1448786097&backend_model=search-backend&search_layout=stack&position=7&type=pad&tracking_id=c08c5cbe-b5ce-4dd0-8fac-2a2e0350736e&wid=MLB3532784757&sid=search,N/A,N/A,Sem desconto,N/A,,,,5.0,2,2,0,0,0,0,True,0,0,2,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:04:14.978120,spider_scrapy,209236,200,,,produto
N/A,N/A,https://produto.mercadolivre.com.br/MLB-4161929057-cartucho-tinta-hp-667xl-colorido-original-2776-2774-6476-_JM#polycard_client=search-nordic&search_layout=stack&position=8&type=item&tracking_id=c08c5cbe-b5ce-4dd0-8fac-2a2e0350736e&wid=MLB4161929057&sid=search,N/A,R$ 199,Sem desconto,N/A,,,,5.0,2,2,0,0,0,0,True,0,0,2,0,0,N/A,N/A,N/A,,,,Não,,Consultar no site,N/A (imagens desabilitadas),,,,,2025-09-29T15:19:28.145814,True,limitada,33.3,,0,0,0,0,,,N/A,N/A,N/A,Sim,30 dias,2025-09-29T15:04:17.938160,spider_scrapy,211086,200,,,produto
